,t,hexbug,x,y
0,0,0,49.27086092715237,267.23245033112585
1,1,0,59.355590607055674,142.20894096015414
2,2,0,196.8820004305708,92.52454434761259
3,3,0,270.4149074171323,45.6224739453733
4,4,0,317.72000000000014,81.3599999999999
5,5,0,398.00443791813893,110.41092712812751
6,6,0,534.7358973958533,164.46755064257275
7,7,0,620.3600000000002,165.5999999999999
8,8,0,735.8000000000003,165.5999999999999
9,9,0,854.3600000000004,184.31999999999994
10,10,0,982.4103454779714,212.669626521433
11,11,0,1097.7200000000005,256.0799999999999
12,12,0,1242.2514159276066,262.43605255313076
13,13,0,1334.8400000000004,265.43999999999994
14,14,0,1434.4837420342822,281.15530528261985
15,15,0,1523.7601781287676,231.4772884235914
16,16,0,1436.0443851993766,141.0706035044315
17,17,0,1359.546642381242,78.48154119868484
18,18,0,1300.1672755783543,20.17207289674998
19,19,0,1228.7600000000004,81.3599999999999
20,20,0,1099.5613066496799,112.71829322917856
21,21,0,990.9666088029569,128.23182149299612
22,22,0,879.3199999999998,125.0400000000003
23,23,0,741.6802580809233,148.02494376062543
24,24,0,627.7360677294358,178.51705103778409
25,25,0,486.5094656036487,216.49844782161313
26,26,0,353.8420514854852,257.6895401083011
27,27,0,227.24000000000024,287.2800000000004
28,28,0,99.32000000000016,315.36000000000047
29,29,0,86.84000000000015,252.9600000000005
30,30,0,224.12000000000023,168.72000000000037
31,31,0,346.22029723729304,97.3080742350426
32,32,0,436.2800000000003,37.68000000000035
33,33,0,517.1346215844358,69.88228730491961
34,34,0,616.9008899824191,98.10302458084321
35,35,0,720.2000000000004,106.32000000000039
36,36,0,855.7834688955191,137.05559152507584
37,37,0,965.8840917889112,109.62980459495283
38,38,0,1052.88650783881,57.342252125835174
39,39,0,1136.7537693207805,52.17507487813083
40,40,0,1238.1200000000006,53.280000000000314
41,41,0,1372.2800000000007,62.64000000000033
42,42,0,1507.9955808096925,62.90690454643985
43,43,0,1458.3111841971509,31.903841060213864
44,44,0,1531.0491408379116,53.36750039683184
45,45,0,1473.4152407673635,47.802847976227184
46,46,0,1506.4056801180911,82.38318801855624
47,47,0,1432.8727731315298,50.9826493594299
48,48,0,1412.8400000000008,78.24000000000035
49,49,0,1350.4400000000007,100.08000000000038
50,50,0,1309.8800000000008,196.8000000000004
51,51,0,1328.6000000000008,302.88000000000045
52,52,0,1415.9600000000007,337.2000000000005
53,53,0,1422.2000000000007,368.40000000000055
54,54,0,1422.2000000000007,368.40000000000055
55,55,0,1436.0525745147324,349.4865042075802
56,56,0,1387.5606034208918,349.8839793804805
57,57,0,1392.727780668596,337.16477384766984
58,58,0,1444.002077972739,269.99146962751354
59,59,0,1469.0430138654601,184.9317826268422
60,60,0,1438.834900725035,160.28832190702147
61,61,0,1413.793964832314,223.48687439817445
62,62,0,1415.9600000000007,128.16000000000042
63,63,0,1392.330305495696,50.982649359429885
64,64,0,1387.8800000000008,53.280000000000314
65,65,0,1328.6000000000008,72.00000000000034
66,66,0,1364.1095682197724,97.48724458876889
67,67,0,1348.210561303759,60.12457833613756
68,68,0,1305.283242630523,47.00789763042657
69,69,0,1311.245370224028,83.17813836435688
70,70,0,1297.4000000000008,196.8000000000004
71,71,0,1300.5200000000007,171.84000000000037
72,72,0,1228.7600000000007,218.64000000000044
73,73,0,1197.5600000000006,265.4400000000005
74,74,0,1283.8195832939048,255.68236340310153
75,75,0,1269.3200000000006,281.0400000000004
76,76,0,1210.0400000000006,324.7200000000005
77,77,0,1259.9600000000007,293.52000000000044
78,78,0,1260.368548092785,312.9187883007495
79,79,0,1219.4000000000008,318.4800000000005
80,80,0,1193.9901942184292,295.42988069313486
81,81,0,1162.1921803864027,317.29101520265317
82,82,0,1186.438165933323,337.16477384766984
83,83,0,1219.4000000000008,355.9200000000005
84,84,0,1235.0000000000007,387.12000000000046
85,85,0,1222.5200000000007,405.8400000000005
86,86,0,1300.5200000000007,405.8400000000005
87,87,0,1381.6400000000008,377.76000000000056
88,88,0,1422.2000000000007,340.3200000000005
89,89,0,1431.5600000000009,355.9200000000005
90,90,0,1416.1788158697161,392.81129805371654
91,91,0,1398.6899082621014,401.95322703042416
92,92,0,1415.3838655239156,426.5966877502449
93,93,0,1411.8065889678126,462.36945331127487
94,94,0,1424.1283193277227,456.00985054486955
95,95,0,1381.6400000000008,443.28000000000054
96,96,0,1337.9600000000007,465.1200000000006
97,97,0,1306.7600000000007,474.4800000000006
98,98,0,1322.3600000000008,334.0800000000005
99,99,0,1381.1079470198677,293.13774834437095
100,100,0,1417.6801324503313,320.5668874172186
