,t,hexbug,x,y
0,0,0,613.8382846897916,1291.382726711407
1,0,1,725.8846954968901,1377.818529334025
2,1,0,604.8219277335638,1360.9241724041585
3,1,1,686.257627118644,1434.0508474576272
4,2,0,573.2881550643656,1438.6437237721645
5,2,1,697.6063156265268,1524.5459720576061
6,3,0,540.9115715964031,1500.9524807945668
7,3,1,723.2169238110064,1519.7439830230162
8,4,0,431.0847457627119,1399.820338983051
9,4,1,810.7322033898306,1508.735593220339
10,5,0,378.1830508474577,1322.0237288135595
11,5,1,872.6121382204707,1393.2916051121485
12,6,0,303.22249427729963,1274.7529057023692
13,6,1,964.9170385520327,1318.0604435702398
14,7,0,247.92926481031785,1197.91685955994
15,7,1,1034.786440677966,1303.3525423728815
16,8,0,203.91864406779666,1116.6406779661017
17,8,1,1031.0777763619383,1375.6843119853188
18,9,0,157.24067796610177,1013.949152542373
19,9,1,1004.4000595031054,1455.7174625618175
20,10,0,121.44864030915883,912.5009353125857
21,10,1,941.4305084745763,1458.9457627118645
22,11,0,97.43869513620913,802.5887418541938
23,11,1,807.6203389830509,1458.9457627118645
24,12,0,73.42874996325948,690.5423310470952
25,12,1,681.5996855112273,1480.79451640912
26,13,0,59.022782859489666,604.1065284244761
27,13,1,556.2144162747126,1437.5766150978106
28,14,0,83.56628236961603,510.2009650813842
29,14,1,430.2955927010213,1406.0969092043883
30,15,0,95.00338983050852,410.24745762711865
31,15,1,279.29971528002693,1359.1441275328423
32,16,0,82.49917369526283,307.9838712914302
33,16,1,118.69985978985278,1319.6611065817701
34,17,0,83.03272803243951,200.73944951892176
35,17,1,60.00888270042037,1222.0206628784417
36,18,0,108.10978187974248,89.22659304900003
37,18,1,73.8812954670135,1116.9104584546399
38,19,0,154.1288135593221,43.047457627118604
39,19,1,108.56232738349632,1020.3371234256648
40,20,0,241.26101694915258,30.599999999999966
41,20,1,178.99149989081533,916.8275820133929
42,21,0,315.9457627118644,71.05423728813554
43,21,1,276.09838925696727,826.1233446933607
44,22,0,427.1752755113845,100.96478846688655
45,22,1,375.33949597182584,732.7513356874455
46,23,0,527.4834909005964,126.57539665136619
47,23,1,477.2483743725677,629.2417942751736
48,24,0,627.1322033898306,145.73898305084742
49,24,1,595.697437225786,535.8697852692583
50,25,0,723.6000000000001,201.75254237288135
51,25,1,729.6195758571278,435.5615698800464
52,26,0,816.9559322033899,251.5423728813559
53,26,1,848.6021930475224,335.2533544908343
54,27,0,920.1794830626172,154.3202221845525
55,27,1,1006.5342768518133,310.709854980708
56,28,0,1009.8915254237288,117.73220338983049
57,28,1,1022.540906967113,219.4720633234993
58,29,0,1041.0101694915256,49.27118644067792
59,29,1,1046.017297802886,150.1099994905336
60,30,0,1025.4508474576273,111.50847457627117
61,30,1,1047.617960814416,230.67670440420912
62,31,0,1003.947513999353,88.69303871182333
63,31,1,1016.1382549209933,300.57232257435146
64,32,0,1005.5481770108829,63.61598486452034
65,32,1,1025.450847457627,435.1423728813559
66,33,0,1001.2797423134696,76.42128895676016
67,33,1,984.9966101694915,575.1762711864408
68,34,0,997.0113076160563,88.15948437464667
69,34,1,949.4439627739108,684.7314453415456
70,35,0,1006.6152856852362,62.548876190167036
71,35,1,915.830039531781,821.3213556587702
72,36,0,1006.6152856852362,74.82062594523019
73,36,1,910.3118644067797,961.0474576271188
74,37,0,994.8770902673498,94.56213642076658
75,37,1,879.1932203389831,1125.9762711864407
76,38,0,976.7362428033433,37.47182234286405
77,38,1,832.5152542372882,1259.786440677966
78,39,0,1037.898305084746,52.38305084745758
79,39,1,788.949152542373,1406.0440677966103
80,40,0,1034.3601112184224,30.002061622390823
81,40,1,744.5590972980752,1492.5327118270059
82,41,0,1034.3601112184224,30.002061622390823
83,41,1,665.5930553959299,1468.5227666540563
84,42,0,1069.0411431349053,42.80736571463064
85,42,1,576.489481087428,1435.4423977491037
86,43,0,1050.900295670899,39.072485354394026
87,43,1,446.64406779661016,1393.5966101694917
88,44,0,1075.4437951810253,74.28707160805354
89,44,1,286.76947600050283,1357.0099101841354
90,45,0,1062.6384910887855,95.09569075794326
91,45,1,139.50847893974537,1320.1946609189458
92,46,0,1016.2192637544167,9.193442472501118
93,46,1,28.529176807000567,1254.5674774462173
94,47,0,1038.6285459158364,82.29038666570342
95,47,1,103.76033834890939,1135.5848602558222
96,48,0,970.8671450944007,9.193442472501118
97,48,1,201.4007820522375,1025.1391124602537
98,49,0,964.4644930482807,12.394768495561067
99,49,1,312.83389830508474,957.9355932203391
100,50,0,871.626038379542,41.206702703100675
101,50,1,434.19661016949146,901.9220338983051
102,51,0,745.1736604686739,64.149539201697
103,51,1,555.5593220338983,889.4745762711865
104,52,0,671.5431619382949,88.69303871182335
105,52,1,698.1398699637051,882.1465500969097
106,53,0,579.238261606733,102.03189714123981
107,53,1,845.9344213616389,839.4622031227772
108,54,0,483.9864406779661,105.28474576271182
109,54,1,997.4440677966102,793.0067796610169
110,55,0,387.5186440677965,108.39661016949148
111,55,1,1007.6013855261659,733.2848900246223
112,56,0,275.1122894160372,97.76346244382654
113,56,1,976.6552339699199,670.3254782377765
114,57,0,159.33099824870206,94.56213642076662
115,57,1,973.4539079468599,576.9534692318617
116,58,0,48.32542372881346,92.83728813559316
117,58,1,962.7828212033271,448.90042830946425
118,59,0,10.983050847457548,99.0610169491525
119,59,1,929.1688979611976,284.0321381218773
120,60,0,30.744402989127252,65.21664787605036
121,60,1,939.8399847047306,115.96252191123051
122,61,0,32.766101694915164,18.1525423728813
123,61,1,1014.004037572286,65.27485987944814
124,62,0,29.654237288135505,71.05423728813554
125,62,1,1070.027242975835,90.88546806392768
126,63,0,25.408859617360633,54.54556113251718
127,63,1,1029.477113350409,104.75788083052075
128,64,0,26.47596829171397,26.26718126215424
129,64,1,1003.6677966101695,158.18644067796606
130,65,0,25.9424139545373,47.609354749220614
131,65,1,1025.450847457627,239.09491525423724
132,66,0,36.079946360893814,41.740257040277356
133,66,1,988.1084745762712,372.9050847457627
134,67,0,28.07663130324397,46.54224607486728
135,67,1,972.5491525423729,525.3864406779661
136,68,0,14.204218536650785,59.88110450428377
137,68,1,965.4505928892107,683.1307823300168
138,69,0,55.82145683643023,26.800735599330906
