,t,hexbug,x,y
0,0,0,552.012856426811,629.3061253426931
1,1,0,670.0214214203726,585.4311460502151
2,2,0,812.2368715408182,568.7889125254821
3,3,0,946.8876700591128,621.7414737405418
4,4,0,1070.9479563343953,664.1035227125894
5,5,0,984.7109280698697,771.5215754631389
6,6,0,883.3445966010412,819.9353457169077
7,7,0,762.3101709666192,829.0129276394894
8,8,0,661.0962418420971,812.1509849366003
9,9,0,575.6623988141254,746.9514731520956
10,10,0,474.49074259679037,671.6347957458572
11,11,0,362.07779124419596,544.6081607174256
12,12,0,277.7680777297502,408.58848958078624
13,13,0,210.3203069181935,243.34145109247245
14,14,0,168.72751491773354,85.96331919884028
15,15,0,230.55463816166073,36.50162060369867
16,16,0,342.9675895142551,61.23246990126944
17,17,0,432.8979505963306,88.2115782258921
18,18,0,545.3109019489251,135.42501779398174
19,19,0,681.3305730855643,145.54218341571524
20,20,0,838.7087049791966,160.15586709155252
21,21,0,1017.4452976298215,220.8588608219535
22,22,0,1035.4313698462367,322.0305170392885
23,23,0,1000.5833549269324,397.3471944455267
24,24,0,929.763195574798,488.4016850411282
25,25,0,876.9291084390785,606.4352839613523
26,26,0,815.1019851951515,734.5860485033099
27,27,0,727.419883140128,867.2333310993714
28,28,0,613.8828022740076,947.0465265597147
29,29,0,487.9802967591016,983.018670992545
30,30,0,359.8295322171438,992.0117071007526
31,31,0,237.29941524281566,930.1845838568256
32,32,0,133.87949999842868,834.6335752071202
33,33,0,91.16257848444269,708.7310696922143
34,34,0,96.78322605207245,590.6974707719899
35,35,0,129.38298194432485,470.41561282471366
36,36,0,165.35512637715522,320.90638752576274
37,37,0,219.31334302640084,173.6454212538638
38,38,0,335.0986829195732,69.10137649595087
39,39,0,450.88402281274557,81.46680114473627
40,40,0,520.5800526513542,117.43894557756653
41,41,0,638.6136515715785,165.77651465918217
42,42,0,784.7504883299515,168.02477368623408
43,43,0,928.6390660612725,233.2242854707389
44,44,0,1052.2933125491263,328.7752941204443
45,45,0,973.6042466023104,427.6986913107275
46,46,0,969.1077285482064,528.8703475280626
47,47,0,939.8803611965319,659.2693710970723
48,48,0,892.6669216284419,826.764668612438
49,49,0,832.6752587033069,981.7027365399522
50,50,0,748.2737702422343,1100.8577790732293
51,51,0,681.2490588172654,1243.5955904412185
52,52,0,573.8854007013432,1347.235653477976
53,53,0,429.2857917937715,1405.5719763848933
54,54,0,290.2715755049472,1451.4963156945942
55,55,0,143.18956987793212,1453.9787124140375
56,56,0,2.934155229386093,1436.6019353779345
57,57,0,37.68770930159218,1345.3738559383937
58,58,0,31.48171750298394,1229.9424084842806
59,59,0,153.73975593556528,1081.6192044975455
60,60,0,276.6183935480086,989.1499266982827
61,61,0,403.8412254194777,926.4694095323393
62,62,0,522.996267952756,923.9870128128961
63,63,0,627.8775293492355,982.9439348996744
64,64,0,699.8670342130912,1074.1720143392156
65,65,0,745.1707743429314,1186.500465894025
66,66,0,738.964782544323,1312.4820994057725
67,67,0,671.3194719394932,1409.2955714640607
68,68,0,581.9531900395344,1512.3150353209578
69,69,0,469.62473848472507,1443.428526356406
70,70,0,388.3262459229567,1342.2708600390902
71,71,0,298.33936484313705,1239.2513961821933
72,72,0,205.87008704387415,1123.8199487280797
73,73,0,156.8427518348691,982.3233357198123
74,74,0,189.73450836749288,842.0679210712658
75,75,0,263.5858107709312,731.6012670560388
76,76,0,369.70827052713247,677.6091384081469
77,77,0,493.8281064992977,591.9664515873528
78,78,0,631.6011244284011,502.6001696873939
79,79,0,783.0273243144428,480.8791983922649
80,80,0,933.8329250206236,476.5350041332391
81,81,0,1048.6437732948766,495.15297952906394
82,82,0,900.9411684879998,585.1398606088837
83,83,0,772.4771382568088,671.4031466095387
84,84,0,660.1486867019992,743.3926514733946
85,85,0,534.7876523701123,786.2139948837922
86,86,0,399.4970311604519,825.3117432150243
87,87,0,239.38244275635856,840.826722711545
88,88,0,95.4034330286467,784.3521973442098
89,89,0,51.96149043838882,680.0915351275908
90,90,0,116.5038051439148,614.928621242204
91,91,0,192.83750426679654,528.665335241549
92,92,0,333.7135180952045,493.2911819894814
93,93,0,452.2479614486222,505.08256640683715
94,94,0,557.1292228451018,555.9716991554249
95,95,0,611.1213514929935,656.5087662928787
96,96,0,637.807116227009,767.5960194879665
97,97,0,623.5333350902101,897.92184725874
98,98,0,573.264801521483,1022.6622824107653
99,99,0,483.8985196215243,1141.8173249440438
