,t,hexbug,x,y
0,0,0,233.52201834862385,27.803669724770543
1,1,0,334.45357651595685,124.631924951907
2,2,0,451.28495719594366,164.27114339690243
3,3,0,556.9895397159315,193.47898856689912
4,4,0,659.9124226959198,200.43323741689824
5,5,0,762.1398807909081,178.87506598190072
6,6,0,861.5856393458969,175.39794155690115
7,7,0,954.7725739358862,190.00186414189946
8,8,0,1050.0457831808753,199.73781253189838
9,9,0,1148.100691965864,157.3168945469032
10,10,0,1268.4091970708507,120.4593756419074
11,11,0,1365.0732560858396,90.55610558691083
12,12,0,1457.564765790829,60.65283553191425
13,13,0,1532.6706533708204,75.95218300191249
14,14,0,1533.3660782558204,161.4894438569027
15,15,0,1536.14777779582,226.8593830468952
16,16,0,1488.1634607308256,338.82278953188245
17,17,0,1440.8745685508309,440.35482274187075
18,18,0,1465.214439525828,547.4502550318584
19,19,0,1470.7778386058274,647.591438471847
20,20,0,1511.8079068208226,735.9103988668369
21,21,0,1470.7778386058274,827.7064836868262
22,22,0,1490.2497353858253,941.0607399418133
23,23,0,1487.4680358458254,1057.8921206218
24,24,0,1518.066730785822,1060.6738201617995
25,25,0,1505.5490828558234,1070.4097685517986
26,26,0,1489.5543105008253,1070.4097685517986
27,27,0,1530.5843787158205,1073.8868929767982
28,28,0,1525.716404520821,1044.6790478068015
29,29,0,1527.802679175821,1056.5012708518002
30,30,0,1489.5543105008253,1069.7143436667984
31,31,0,1513.8941814758225,1030.770550106803
32,32,0,1475.645812800827,1066.932644126799
33,33,0,1487.4680358458254,1062.7600948167992
34,34,0,1467.9961390658277,1076.6685925167976
35,35,0,1310.8301150558457,1022.4254514868039
36,36,0,1210.6889316158572,1021.730026601804
37,37,0,1123.0653961058672,1017.5574772918044
38,38,0,1018.0562384708792,1027.293425681803
39,39,0,920.0013296858904,1025.9025759118033
40,40,0,822.6418457859018,1030.770550106803
41,41,0,735.0183102759116,1040.506498496802
42,42,0,648.0901996509215,1042.5927731518013
43,43,0,558.3803894859317,1041.8973482668014
44,44,0,470.06142909094183,1039.811073611802
45,45,0,376.17906961595247,1034.2476745318022
46,46,0,294.8143580709617,1023.8163012568033
47,47,0,187.71892578097396,1012.6895030968046
48,48,0,88.27316722598528,1021.0346017168038
49,49,0,8.29930545099441,1032.1613998768025
50,50,0,2.7359063709950533,995.3038809718067
51,51,0,3.4313312559949622,1040.5064984968017
52,52,0,11.776429875994012,1023.1208763718035
53,53,0,4.822181025994809,995.3038809718067
54,54,0,4.822181025994809,1002.9535547068058
55,55,0,6.213030795994655,1071.1051934367981
56,56,0,-0.04579316900463937,1041.8973482668014
57,57,0,11.081004990994103,1043.9836229218013
58,58,0,2.040481485995116,1073.1914680917978
59,59,0,5.5176059109947175,1073.1914680917978
60,60,0,5.5176059109947175,1047.4607473468009
61,61,0,30.552901770991866,1051.6332966568002
62,62,0,13.167279645993858,1003.6489795918058
63,63,0,43.070549700990455,878.4725002918201
64,64,0,51.415648320989504,763.7273942668331
65,65,0,53.50192297598919,674.0175841018436
66,66,0,116.78558751098196,577.3535250868547
67,67,0,109.83133866098275,479.2986163018659
68,68,0,99.39996538598395,379.15743286187734
69,69,0,54.197347860989154,284.57964850188796
70,70,0,58.36989717098868,176.09336644190032
71,71,0,108.44048889098295,93.33780512690981
72,72,0,155.72938107097755,12.66851846691904
73,73,0,268.3882124409647,86.38355627691061
74,74,0,336.5398511709568,188.61101437189885
75,75,0,431.117635530946,252.59010379189158
76,76,0,531.2588189709346,311.0057941318849
77,77,0,631.400002410923,317.960042981884
78,78,0,732.2366107359115,288.05677292688745
79,79,0,800.3882494659038,230.3365074718941
80,80,0,830.9869444059002,146.19009638690378
81,81,0,848.3725665308982,31.44499036191697
82,82,0,852.5451158408977,23.099891741917936
83,83,0,830.2915195209002,11.973093581919215
84,84,0,887.3163600908937,23.795316626917852
85,85,0,1006.23401542588,78.03845765691162
86,86,0,1082.0353278908713,158.70774431690234
87,87,0,1184.2016423700175,146.34360303925024
88,88,0,1271.5943596141622,98.96755105952965
89,89,0,1335.5290317033002,33.19303229156807
90,90,0,1433.0409056809776,54.35126909804522
91,91,0,1523.6533546130654,90.68824100482115
92,92,0,1515.374044558357,42.85222735539457
93,93,0,1535.1523963557158,90.68824100482115
94,94,0,1511.2343895310025,203.37885008279724
95,95,0,1518.133814576593,291.231528996648
96,96,0,1415.1024005624433,382.3039395984409
97,97,0,1364.5066168947806,494.0746253370049
98,98,0,1353.9274984915426,595.7261543420366
99,99,0,1397.6045871559634,692.3889908256879
100,100,0,1452.6339449541285,777.0495412844034
